Date,RW pH,TW pH,RW Tur,TW Tur,TW FRC,RW Colour,TW Colour,RW TDS,TW TDS,RW Iron,TW Iron,RW  Hardness,TW Hardness,RW S Solids,TW S Solids,RW Aluminium,TW Aluminium,RW Chloride,TW Chloride,RW Manganese,TW Manganese,RW Conductivity  ,TW Conductivity  ,RW Calcium,RW Calcium.1,TW Calcium,TW Calcium.1,RW Magnesium,RW Magnesium.1,TW Magnesium,TW Magnesium.1,RW Alkalinity ,TW Alkalinity ,RW Ammonia as N,TW Ammonia as N,RW Total algal counts,TW Total algal counts,RW Fecal coliform,TW Fecal coliform,RW Total coliform,TW Total coliform
2025-03-20,7.757499999999999,7.48,3.120416666666667,0.96,0.83,8,2,289,295,0.0525,0.1148,130,138,2.8,0.8,0.017,0.025,39,42,0.0062,0.0067,437.8787878787879,446.96969696969694,76,30.4,80,32.0,54,13.122,58,14.094,150,140,0.152,0.134,20000000,0,1800,2,1800,2
2025-03-21,7.742916666666667,7.44,3.2575000000000003,0.95,1.01,8,2,286,294,0.0317,0.1023,128,136,2.8,0.8,0.019,0.028,40,43,0.0144,0.026,433.3333333333333,445.45454545454544,74,29.6,80,32.0,54,13.122,56,13.608,150,140,0.156,0.134,20000000,0,1800,2,1800,2
2025-03-22,7.750833333333333,7.452083333333333,3.095416666666667,0.9595833333333336,0.9579166666666667,8,2,290,296,0.071,0.086,128,136,2.8,0.8,0.019,0.03,41,44,0.011,0.003,439.3939393939394,448.48484848484844,76,30.4,80,32.0,52,12.636,56,13.608,155,145,0.158,0.154,24000000,0,1800,2,1800,2
2025-03-23,7.730833333333333,7.44,3.3370833333333336,0.96,1.0,8,2,280,292,0.1023,0.175,124,134,3.2,0.8,0.021,0.032,40,44,0.0,0.0,424.24242424242425,442.4242424242424,72,28.8,76,30.4,52,12.636,58,14.094,150,140,0.151,0.124,20000000,0,1800,2,1800,2
2025-03-24,7.737083333333334,7.43,3.257916666666667,0.96,1.03,8,2,300,307,0.0,0.0,118,128,2.8,0.8,0.02,0.031,36,40,0.0,0.0,454.5454545454545,465.1515151515151,84,33.6,88,35.2,34,8.262,40,9.719999999999999,160,145,0.159,0.127,24000000,0,1800,2,1800,2
2025-03-25,7.729999999999998,7.45,3.132916666666667,0.96,1.01,8,2,293,302,0.0712,0.0774,122,130,2.4,0.8,0.012,0.025,35,39,0.011,0.01,443.93939393939394,457.57575757575756,82,32.8,86,34.4,40,9.719999999999999,44,10.692,155,145,0.175,0.14,20000000,0,1800,2,1800,2
2025-03-26,7.7295833333333315,7.45,2.99375,0.96,0.98,8,2,291,296,0.0276,0.0359,120,126,2.0,0.4,0.019,0.03,36,40,0.01,0.003,440.9090909090909,448.48484848484844,80,32.0,84,33.6,40,9.719999999999999,42,10.206,150,140,0.169,0.116,20000000,0,1800,2,1800,2
2025-03-27,7.747083333333332,7.39,2.866666666666667,0.96,0.94,8,2,287,298,0.0421,0.0712,120,128,2.4,0.4,0.017,0.028,37,41,0.007,0.0134,434.8484848484848,451.5151515151515,74,29.6,78,31.2,46,11.177999999999999,50,12.15,160,150,0.179,0.167,24000000,0,1800,2,1800,2
2025-03-28,7.708181818181816,7.38,2.976818181818182,0.95,0.95,8,2,288,298,0.0192,0.0587,122,130,2.4,0.4,0.018,0.028,38,42,0.0183,0.0149,436.3636363636363,451.5151515151515,78,31.2,82,32.8,44,10.692,48,11.664,160,150,0.182,0.152,24000000,0,1800,2,1800,2
2025-03-29,7.722916666666666,7.37,2.7199999999999993,0.95,0.98,8,2,293,304,0.0109,0.0213,124,134,2.4,0.8,0.016,0.03,40,44,0.011,0.0173,443.93939393939394,460.60606060606057,84,33.6,88,35.2,40,9.719999999999999,46,11.177999999999999,160,145,0.165,0.124,20000000,0,1800,2,1800,2
2025-03-30,7.721249999999998,7.35,2.69,0.94,0.95,8,2,287,295,0.001,0.0192,122,130,2.8,0.8,0.015,0.029,39,42,0.0168,0.0197,434.8484848484848,446.96969696969694,80,32.0,84,33.6,42,10.206,46,11.177999999999999,150,140,0.139,0.103,20000000,0,1800,2,1800,2
2025-03-31,7.669166666666665,7.35,2.6724999999999994,0.91,0.98,8,2,287,295,0.0,0.0296,122,130,2.8,0.8,0.016,0.029,39,42,0.0192,0.01,434.8484848484848,446.96969696969694,80,32.0,84,33.6,42,10.206,46,11.177999999999999,150,140,0.132,0.079,16000000,0,1800,2,1800,2
2025-04-01,7.670416666666665,7.427916666666667,2.848333333333334,0.9304166666666668,0.9379166666666666,8,2,282,290,0.0169,0.0278,120,128,2.4,0.8,0.016,0.024,40,43,0.0214,0.014,427.27272727272725,439.3939393939394,80,32.0,84,33.6,40,9.719999999999999,44,10.692,150,140,0.043,0.043,20000000,0,1800,2,1800,2
2025-04-02,7.668333333333332,7.479166666666665,2.813333333333334,0.94375,0.94,8,2,287,295,0.0296,0.0387,122,130,2.4,0.4,0.018,0.027,41,44,0.014,0.0107,434.8484848484848,446.96969696969694,80,32.0,84,33.6,42,10.206,46,11.177999999999999,155,140,0.059,0.056,16000000,0,1800,2,1800,2
2025-04-03,7.687499999999999,7.4608333333333325,2.6494166666666668,0.9554166666666667,0.8695833333333334,8,2,278,287,0.013,0.048,116,124,2.4,0.4,0.014,0.022,40,44,0.0135,0.0121,421.2121212121212,434.8484848484848,76,30.4,80,32.0,40,9.719999999999999,44,10.692,145,135,0.076,0.074,20000000,0,1800,2,1800,2
2025-04-04,7.680833333333333,7.455416666666667,2.608333333333333,0.9320833333333337,0.9433333333333332,8,2,278,288,0.0278,0.035,120,128,2.4,0.4,0.011,0.022,39,43,0.01,0.0102,421.2121212121212,436.3636363636363,78,31.2,82,32.8,42,10.206,46,11.177999999999999,145,135,0.059,0.033,20000000,0,1800,2,1800,2
2025-04-05,7.691666666666667,7.47,11.153750000000002,0.9495833333333331,0.8833333333333334,8,2,287,294,0.037,0.062,122,132,2.4,0.8,0.013,0.023,41,44,0.01,0.014,434.8484848484848,445.45454545454544,80,32.0,88,35.2,42,10.206,44,10.692,155,140,0.07,0.055,20000000,0,1800,2,1800,2
2025-04-06,7.677083333333333,7.423333333333332,11.140833333333335,0.9595833333333333,1.00125,10,2,268,274,0.035,0.075,120,128,6.0,1.2,0.016,0.035,38,42,0.01,0.01,406.06060606060606,415.1515151515151,76,30.4,80,32.0,44,10.692,48,11.664,145,135,0.05,0.05,24000000,0,1800,2,1800,2
2025-04-07,7.716250000000001,7.450833333333333,3.8674999999999997,0.9670833333333334,1.0362500000000001,8,2,281,287,0.0459,0.0477,122,130,2.8,1.2,0.013,0.028,40,44,0.01,0.0047,425.75757575757575,434.8484848484848,74,29.6,78,31.2,48,11.664,52,12.636,155,145,0.073,0.068,24000000,0,1800,2,1800,2
2025-04-08,7.779166666666669,7.465,3.0225000000000004,0.9429166666666667,0.9966666666666669,8,2,291,298,0.0368,0.0495,120,128,2.8,0.8,0.017,0.027,39,43,0.0,0.0,440.9090909090909,451.5151515151515,76,30.4,80,32.0,44,10.692,48,11.664,150,140,0.083,0.083,20000000,0,1800,2,1800,2
2025-04-09,7.737916666666667,7.5025,2.733333333333333,0.9541666666666667,0.94125,8,2,302,308,0.035,0.0495,124,132,2.4,0.4,0.012,0.027,41,44,0.0,0.0,457.57575757575756,466.66666666666663,80,32.0,86,34.4,44,10.692,46,11.177999999999999,155,145,0.081,0.05,16000000,0,1800,2,1800,2
2025-04-10,7.717916666666665,7.470416666666666,2.7929166666666667,0.955,0.9683333333333333,8,2,287,298,0.035,0.0623,124,134,2.8,0.8,0.011,0.024,40,44,0.0,0.0,434.8484848484848,451.5151515151515,76,30.4,82,32.8,48,11.664,52,12.636,165,155,0.083,0.076,20000000,0,1800,2,1800,2
2025-04-11,7.719166666666667,7.434583333333333,3.578333333333333,0.9279166666666666,1.0045833333333334,8,2,279,285,0.0586,0.0641,126,134,3.2,0.8,0.013,0.025,39,43,0.0,0.0,422.7272727272727,431.8181818181818,80,32.0,84,33.6,46,11.177999999999999,50,12.15,160,150,0.081,0.045,24000000,0,1800,2,1800,2
2025-04-12,7.690833333333331,7.464166666666666,4.457499999999999,0.951666666666667,1.0058333333333331,6,2,289,295,0.0441,0.0586,128,136,3.2,0.4,0.012,0.025,40,45,0.0,0.0,437.8787878787879,446.96969696969694,80,32.0,84,33.6,48,11.664,52,12.636,165,155,0.058,0.045,20000000,0,1800,2,1800,2
2025-04-13,7.660833333333333,7.451249999999999,3.2204166666666665,0.9320833333333334,0.9374999999999999,8,2,300,308,0.0768,0.1004,130,138,2.8,0.4,0.018,0.03,41,45,0.0242,0.0251,454.5454545454545,466.66666666666663,84,33.6,88,35.2,46,11.177999999999999,50,12.15,165,155,0.08,0.064,24000000,0,1800,2,1800,2
2025-04-14,7.704583333333332,7.426666666666666,3.3545833333333324,0.9291666666666668,1.0016666666666667,8,2,286,294,0.0949,0.1348,126,134,2.4,0.8,0.014,0.025,40,44,0.0242,0.0256,433.3333333333333,445.45454545454544,84,33.6,88,35.2,42,10.206,46,11.177999999999999,160,150,0.078,0.046,20000000,0,1800,2,1800,2
2025-04-15,7.669166666666666,7.453333333333332,3.541666666666666,0.9333333333333332,0.98,8,2,310,318,0.0913,0.1475,128,134,3.2,0.8,0.01,0.023,43,47,0.0219,0.0195,469.6969696969697,481.8181818181818,84,33.6,86,34.4,44,10.692,46,11.177999999999999,170,160,0.06,0.055,20000000,0,1800,2,1800,2
2025-04-16,7.651249999999998,7.467499999999998,3.2025,0.9400000000000001,1.0066666666666666,8,2,306,318,0.1421,0.1603,126,134,3.2,0.8,0.014,0.026,40,44,0.0191,0.0223,463.6363636363636,481.8181818181818,84,33.6,88,35.2,42,10.206,46,11.177999999999999,165,155,0.136,0.107,24000000,0,1800,2,1800,2
2025-04-17,7.680416666666666,7.470833333333332,3.491666666666667,0.9566666666666667,0.975,8,2,288,294,0.1566,0.1748,124,132,2.8,0.8,0.016,0.027,39,43,0.0209,0.0163,436.3636363636363,445.45454545454544,80,32.0,84,33.6,44,10.692,48,11.664,160,150,0.113,0.08,24000000,0,1800,2,1800,2
2025-04-18,7.687083333333333,7.456666666666664,4.328333333333334,0.9570833333333334,1.0220833333333335,8,2,290,305,0.1276,0.1929,126,134,3.6,0.8,0.014,0.028,40,44,0.0177,0.0209,439.3939393939394,462.1212121212121,82,32.8,86,34.4,44,10.692,48,11.664,160,150,0.123,0.086,20000000,0,1800,2,1800,2
2025-04-19,7.7008333333333345,7.49125,4.380416666666666,0.9512500000000003,1.0258333333333332,8,2,296,303,0.1403,0.182,128,132,4.0,0.8,0.012,0.024,41,43,0.0181,0.0191,448.48484848484844,459.09090909090907,84,33.6,86,34.4,44,10.692,46,11.177999999999999,165,155,0.122,0.078,24000000,0,1800,2,1800,2
2025-04-20,7.660416666666666,7.460833333333333,3.827083333333334,0.9412500000000001,1.0208333333333333,8,2,291,302,0.1566,0.2038,126,134,4.0,0.8,0.0111,0.026,40,43,0.02,0.0158,440.9090909090909,457.57575757575756,82,32.8,86,34.4,44,10.692,48,11.664,160,150,0.149,0.118,20000000,0,1800,2,1800,2
2025-04-21,7.66611111111111,7.444444444444445,4.035,0.9605555555555555,0.8994444444444443,8,2,293,304,0.1693,0.191,126,134,3.2,0.8,0.019,0.028,40,44,0.0186,0.0205,443.93939393939394,460.60606060606057,84,33.6,88,35.2,42,10.206,46,11.177999999999999,165,155,0.131,0.1,20000000,0,1800,2,1800,2
2025-04-22,7.659999999999999,7.347500000000001,3.917916666666667,0.9595833333333333,0.9629166666666666,8,2,290,298,0.1584,0.2093,124,132,3.6,1.2,0.017,0.034,39,42,0.0167,0.0205,439.3939393939394,451.5151515151515,82,32.8,86,34.4,42,10.206,46,11.177999999999999,160,150,0.127,0.091,24000000,0,1800,2,1800,2
2025-04-23,7.6866666666666665,7.377916666666667,3.720833333333333,0.9604166666666667,1.0133333333333334,8,2,288,294,0.1748,0.2093,126,134,3.2,0.8,0.018,0.031,39,43,0.0191,0.0209,436.3636363636363,445.45454545454544,84,33.6,88,35.2,42,10.206,46,11.177999999999999,160,150,0.139,0.097,24000000,0,1800,2,1800,2
2025-04-24,7.719999999999999,7.3775,4.015416666666666,0.96625,1.0520833333333337,8,2,289,301,0.1748,0.2274,128,136,3.6,0.8,0.015,0.029,40,44,0.0205,0.0214,437.8787878787879,456.06060606060606,82,32.8,86,34.4,46,11.177999999999999,50,12.15,165,155,0.132,0.1,24000000,0,1800,2,1800,2
2025-04-25,7.719999999999999,7.408749999999999,3.5554166666666673,0.9462500000000001,1.0045833333333334,8,2,287,294,0.1603,0.2238,126,132,2.8,0.8,0.017,0.032,38,42,0.0191,0.0172,434.8484848484848,445.45454545454544,84,33.6,86,34.4,42,10.206,46,11.177999999999999,160,150,0.113,0.087,24000000,0,1800,2,1800,2
2025-04-26,7.732083333333332,7.456666666666666,3.7954166666666667,0.9608333333333335,1.0204166666666665,8,2,278,284,0.2038,0.2274,126,134,3.2,0.8,0.017,0.031,38,42,0.0177,0.0172,421.2121212121212,430.30303030303025,78,31.2,82,32.8,48,11.664,52,12.636,165,155,0.11,0.077,20000000,0,1800,2,1800,2
2025-04-27,7.735,7.467916666666667,4.010833333333333,0.9545833333333333,1.0266666666666666,8,2,284,291,0.0641,0.104,124,130,3.2,0.8,0.012,0.026,39,42,0.0,0.0,430.30303030303025,440.9090909090909,80,32.0,82,32.8,44,10.692,48,11.664,165,155,0.138,0.12,24000000,0,1800,2,1800,2
2025-04-28,7.749583333333333,7.452499999999998,3.1991666666666663,0.9645833333333332,0.9649999999999999,8,2,290,298,0.084,0.1167,126,134,2.8,0.8,0.016,0.031,38,41,0.01,0.01,439.3939393939394,451.5151515151515,82,32.8,86,34.4,44,10.692,48,11.664,160,150,0.119,0.107,20000000,0,1800,2,1800,2
2025-04-29,7.527916666666666,7.3254166666666665,3.14875,0.9591666666666665,0.9954166666666665,8,2,291,302,0.0786,0.1076,128,136,2.8,0.8,0.015,0.03,40,44,0.0177,0.0153,440.9090909090909,457.57575757575756,84,33.6,90,36.0,44,10.692,46,11.177999999999999,165,150,0.119,0.109,20000000,0,1800,2,1800,2
2025-04-30,7.689583333333332,7.454166666666668,2.9975,0.9574999999999999,0.9833333333333334,8,2,287,296,0.0877,0.1094,122,130,2.4,0.4,0.018,0.032,39,43,0.0191,0.0242,434.8484848484848,448.48484848484844,80,32.0,84,33.6,42,10.206,46,11.177999999999999,160,150,0.119,0.104,20000000,0,1800,2,1800,2
2025-05-01,7.745833333333333,7.538750000000001,3.330416666666667,0.9620833333333333,1.0250000000000001,8,2,283,289,0.0,0.029,120,128,2.0,0.4,0.02,0.035,37,42,0.015,0.0155,428.78787878787875,437.8787878787879,80,32.0,82,32.8,42,10.206,46,11.177999999999999,155,145,0.053,0.04,20000000,0,1800,2,1800,2
2025-05-02,7.714583333333334,7.48375,3.395,0.9500000000000001,0.995,8,2,286,298,0.0,0.01,122,130,2.8,0.8,0.019,0.033,38,41,0.0138,0.015,433.3333333333333,451.5151515151515,82,32.8,86,34.4,40,9.719999999999999,44,10.692,155,145,0.048,0.043,24000000,0,1800,2,1800,2
2025-05-03,7.668333333333332,7.444166666666664,3.522916666666667,0.9583333333333334,0.9891666666666667,8,2,281,289,0.0,0.015,120,128,3.2,0.8,0.016,0.029,37,43,0.0133,0.01,425.75757575757575,437.8787878787879,78,31.2,82,32.8,42,10.206,46,11.177999999999999,150,140,0.055,0.051,24000000,0,1800,2,1800,2
2025-05-04,7.65125,7.402083333333333,3.579583333333334,0.9487499999999996,1.0354166666666667,8,2,285,296,0.0,0.01,122,130,2.8,0.8,0.016,0.028,38,42,0.0133,0.0121,431.8181818181818,448.48484848484844,80,32.0,84,33.6,42,10.206,46,11.177999999999999,155,145,0.055,0.044,24000000,0,1800,2,1800,2
2025-05-05,7.703333333333333,7.430833333333333,4.147083333333334,0.9304166666666666,0.9845833333333331,8,2,281,289,0.019,0.071,120,128,2.8,0.8,0.02,0.032,38,42,0.0104,0.0116,425.75757575757575,437.8787878787879,80,32.0,84,33.6,40,9.719999999999999,44,10.692,150,140,0.055,0.044,24000000,0,1800,2,1800,2
2025-05-06,7.634166666666666,7.401249999999998,3.231666666666667,0.9520833333333335,1.01125,8,2,280,292,0.019,0.053,124,132,2.4,0.8,0.018,0.03,39,43,0.01,0.011,424.24242424242425,442.4242424242424,80,32.0,86,34.4,44,10.692,46,11.177999999999999,160,150,0.052,0.045,24000000,0,1800,2,1800,2
2025-05-07,7.60125,7.364166666666667,3.3258333333333323,0.9499999999999998,1.0304166666666668,8,2,286,297,0.029,0.073,126,136,2.8,0.8,0.018,0.029,38,43,0.0,0.0,433.3333333333333,450.0,84,33.6,88,35.2,42,10.206,48,11.664,165,155,0.049,0.038,20000000,0,1800,2,1800,2
2025-05-08,7.528333333333332,7.365416666666666,3.3675,0.9566666666666666,1.0016666666666667,8,2,280,290,0.01,0.093,120,128,2.8,0.8,0.02,0.029,37,41,0.033,0.0112,424.24242424242425,439.3939393939394,78,31.2,82,32.8,42,10.206,46,11.177999999999999,155,145,0.066,0.052,20000000,0,1800,2,1800,2
2025-05-09,7.630833333333332,7.3812500000000005,3.938749999999999,0.9387500000000001,1.0112500000000002,8,2,281,293,0.029,0.049,120,128,3.6,0.8,0.021,0.032,40,42,0.011,0.01,425.75757575757575,443.93939393939394,76,30.4,80,32.0,44,10.692,48,11.664,150,140,0.08,0.063,24000000,0,1800,2,1800,2
2025-05-10,7.654583333333334,7.427083333333333,5.847916666666667,0.96375,1.03875,8,3,277,286,0.011,0.081,116,124,3.6,1.2,0.018,0.025,39,41,0.0,0.0,419.6969696969697,433.3333333333333,76,30.4,82,32.8,40,9.719999999999999,42,10.206,155,145,0.078,0.063,20000000,0,1800,2,1800,2
2025-05-11,7.6762500000000005,7.440416666666667,5.132499999999999,0.9600000000000001,0.9900000000000001,8,2,290,308,0.119,0.17,122,130,4.0,0.8,0.018,0.025,40,44,0.0172,0.0235,439.3939393939394,466.66666666666663,82,32.8,86,34.4,40,9.719999999999999,44,10.692,165,155,0.076,0.067,20000000,0,1800,2,1800,2
2025-05-12,7.732499999999999,7.446249999999999,3.344583333333333,0.9579166666666667,1.0170833333333336,8,2,302,310,0.156,0.182,126,134,2.8,0.8,0.013,0.02,41,45,0.0184,0.0121,457.57575757575756,469.6969696969697,84,33.6,88,35.2,42,10.206,46,11.177999999999999,165,155,0.093,0.087,24000000,0,1800,2,1800,2
2025-05-13,7.570833333333333,7.376666666666666,3.1529166666666675,0.9466666666666668,0.9858333333333335,8,2,324,340,0.146,0.178,128,138,2.8,0.8,0.019,0.028,41,45,0.015,0.0155,490.9090909090909,515.1515151515151,84,33.6,88,35.2,44,10.692,50,12.15,170,160,0.093,0.075,24000000,0,1800,2,1800,2
2025-05-14,7.574166666666667,7.34375,3.276666666666667,0.9566666666666667,1.0245833333333334,8,2,292,313,0.17,0.21,122,130,2.8,0.8,0.017,0.029,40,43,0.015,0.0172,442.4242424242424,474.2424242424242,80,32.0,84,33.6,42,10.206,46,11.177999999999999,160,150,0.086,0.072,24000000,0,1800,2,1800,2
2025-05-15,7.65625,7.407916666666666,3.5674999999999994,0.9620833333333333,1.0045833333333334,8,2,298,318,0.194,0.2002,124,128,2.8,0.8,0.02,0.032,42,46,0.0155,0.0172,451.5151515151515,481.8181818181818,80,32.0,82,32.8,44,10.692,46,11.177999999999999,165,150,0.087,0.067,24000000,0,1800,2,1800,2
2025-05-16,7.607500000000001,7.412916666666667,3.078333333333333,0.934166666666667,0.9862500000000001,8,2,325,338,0.051,0.081,128,136,2.8,0.4,0.021,0.029,45,48,0.0155,0.0155,492.4242424242424,512.1212121212121,82,32.8,86,34.4,46,11.177999999999999,50,12.15,170,160,0.093,0.083,20000000,0,1800,2,1800,2
2025-05-17,7.600416666666667,7.432499999999997,2.8345833333333332,0.9391666666666668,1.0216666666666667,7,3,326,335,0.063,0.097,128,136,2.8,0.8,0.019,0.028,46,48,0.0201,0.015,493.93939393939394,507.57575757575756,84,33.6,86,34.4,44,10.692,50,12.15,170,160,0.086,0.068,20000000,0,1800,2,1800,2
2025-05-18,7.560416666666666,7.343750000000001,2.6283333333333334,0.9520833333333334,0.8962500000000001,10,2,390,398,0.059,0.121,138,148,2.4,0.4,0.02,0.027,51,54,0.01,0.0121,590.9090909090909,603.030303030303,92,36.8,96,38.4,46,11.177999999999999,52,12.636,190,180,0.093,0.092,20000000,0,1800,2,1800,2
2025-05-19,7.531249999999999,7.2962500000000015,2.4933333333333336,0.9425,0.9908333333333336,10,3,409,419,0.067,0.138,120,130,2.0,0.4,0.022,0.029,74,78,0.0144,0.0189,619.6969696969696,634.8484848484849,80,32.0,84,33.6,40,9.719999999999999,46,11.177999999999999,180,165,0.093,0.075,20000000,0,1800,2,1800,2
2025-05-20,7.522499999999998,7.279166666666666,2.651666666666667,0.9587499999999999,0.9587500000000001,9,2,398,417,0.107,0.137,132,140,2.4,0.8,0.021,0.031,74,78,0.0275,0.0269,603.030303030303,631.8181818181818,80,32.0,84,33.6,52,12.636,56,13.608,185,175,0.085,0.039,24000000,0,1800,2,1800,2
2025-05-21,7.613333333333333,7.2749999999999995,2.729166666666666,0.9554166666666667,1.0412499999999998,8,2,308,317,0.113,0.156,132,138,2.4,0.8,0.022,0.033,42,50,0.0269,0.0252,466.66666666666663,480.30303030303025,74,29.6,76,30.4,58,14.094,62,15.065999999999999,145,135,0.06,0.05,24000000,0,1800,2,1800,2
2025-05-22,7.622916666666668,7.344166666666666,2.6220833333333338,0.9658333333333332,0.9695833333333334,8,2,310,328,0.105,0.16,130,136,2.4,0.4,0.015,0.028,41,47,0.0252,0.0275,469.6969696969697,496.96969696969694,72,28.8,76,30.4,58,14.094,60,14.58,140,130,0.093,0.084,24000000,0,1800,2,1800,2
2025-05-23,7.567916666666669,7.365416666666667,2.6604166666666678,0.9499999999999998,1.0174999999999998,8,2,312,321,0.131,0.164,128,136,2.4,0.4,0.012,0.026,40,46,0.0229,0.0235,472.7272727272727,486.3636363636363,74,29.6,78,31.2,54,13.122,58,14.094,140,130,0.073,0.065,24000000,0,1800,2,1800,2
2025-05-24,7.545833333333335,7.355,2.5537499999999995,0.9441666666666668,1.0375,8,2,307,319,0.133,0.1703,126,134,2.4,0.4,0.015,0.028,41,45,0.0218,0.0201,465.1515151515151,483.3333333333333,72,28.8,76,30.4,54,13.122,58,14.094,140,130,0.07,0.049,20000000,0,1800,2,1800,2
2025-05-25,7.560833333333334,7.3325000000000005,2.597916666666667,0.9458333333333336,1.0420833333333335,8,2,313,328,0.0229,0.0329,128,136,2.4,0.4,0.015,0.027,42,46,0.01,0.0133,474.2424242424242,496.96969696969694,76,30.4,80,32.0,52,12.636,56,13.608,140,130,0.072,0.063,20000000,0,1800,2,1800,2
2025-05-26,7.551904761904762,7.354761904761903,2.618571428571428,0.9328571428571428,1.022857142857143,8,2,295,323,0.0,0.0189,130,134,2.8,0.8,0.017,0.029,43,45,0.0172,0.006,446.96969696969694,489.3939393939394,78,31.2,80,32.0,52,12.636,54,13.122,145,135,0.072,0.058,20000000,0,1800,2,1800,2
2025-05-27,7.596666666666668,7.405000000000001,2.710416666666666,0.93,1.0225000000000002,8,2,319,326,0.0,0.0727,124,136,2.4,0.8,0.019,0.028,41,45,0.01,0.011,483.3333333333333,493.93939393939394,76,30.4,80,32.0,52,12.636,56,13.608,140,130,0.069,0.052,20000000,0,1800,2,1800,2
2025-05-28,7.65125,7.493333333333332,3.189583333333333,0.9333333333333335,0.9970833333333333,8,2,333,347,0.0448,0.0727,152,158,2.8,0.8,0.013,0.024,50,55,0.0127,0.0178,504.5454545454545,525.7575757575758,86,34.4,90,36.0,66,16.038,68,16.524,165,155,0.063,0.049,20000000,0,1800,2,1800,2
2025-05-29,7.646666666666666,7.514583333333334,3.2116666666666673,0.9441666666666667,0.9845833333333333,8,3,340,352,0.0448,0.0926,160,166,2.0,0.4,0.016,0.027,52,57,0.015,0.0127,515.1515151515151,533.3333333333333,92,36.8,96,38.4,68,16.524,70,17.009999999999998,175,165,0.068,0.052,20000000,0,1800,2,1800,2
2025-05-30,7.6812499999999995,7.491249999999998,2.9112499999999994,0.9500000000000002,1.0133333333333334,8,2,324,334,0.0687,0.0787,154,160,2.4,0.4,0.016,0.028,49,53,0.0167,0.0184,490.9090909090909,506.06060606060606,84,33.6,88,35.2,68,16.524,72,17.496,170,160,0.068,0.063,20000000,0,1800,2,1800,2
2025-05-31,7.69125,7.464583333333331,2.7137500000000006,0.9500000000000001,1.0266666666666666,8,2,333,345,0.0827,0.1046,150,156,2.4,0.4,0.016,0.028,50,53,0.0218,0.0178,504.5454545454545,522.7272727272727,80,32.0,84,33.6,70,17.009999999999998,72,17.496,165,155,0.064,0.055,20000000,0,1800,2,1800,2
